0.88158,0.88158,0.89286,0.90226,0.90789,0.91353,0.94173,0.94361,0.95113,0.94925,0.95113,0.94925,0.95301,0.95677,0.95677,0.95489,0.96053,0.95677,0.94925,0.96053,0.96241,0.96617,0.96429,0.95489,0.94737,0.94549,0.93985,0.93985,0.93609,0.92293,0.89474,0.88722,0.88158,0.86842,0.86654,0.85902,0.76128,0.73684,0.70677,0.67669,0.64286,0.58835,0.46805,0.43985,0.41353,0.38346,0.36278,0.33647,0.2406,0.22368,0.20677,0.17481,0.16353,0.15038,0.11466,0.099624,0.099624,0.095865,0.092105,0.086466,0.054511,0.050752,0.048872,0.046992,0.046992,0.041353,0.046992,0.048872,0.048872,0.046992,0.050752,0.046992,0.043233,0.041353,0.043233,0.052632,0.056391,0.050752,0.054511,0.058271,0.058271,0.048872,0.056391,0.073308,0.086466,0.088346,0.080827,0.086466,0.086466,0.084586,0.093985,0.090226,0.097744,0.095865,0.10902,0.10902,0.10902,0.10714,0.10714,0.097744,0.088346,0.084586,0.058271,0.06015,0.052632,0.052632,0.046992,0.043233,0.022556,0.022556,0.018797,0.015038,0.015038,0.013158,0.0075188,0.0075188,0.0075188,0.0037594,0.0018797,0.0018797,0.0037594,0.0056391,0.013158,0.016917,0.016917,0.024436,0.048872,0.06203,0.06391,0.075188,0.099624,0.1109,0.1485,0.18797,0.23308,0.28947,0.34023,0.38346,0.47744,0.54699,0.63722,0.67857,0.72744,0.78195
0.065789,0.071429,0.067669,0.06015,0.056391,0.050752,0.028195,0.026316,0.020677,0.022556,0.024436,0.026316,0.018797,0.015038,0.011278,0.015038,0.011278,0.015038,0.018797,0.0075188,0.0056391,0.0056391,0.0056391,0.011278,0.016917,0.018797,0.020677,0.018797,0.016917,0.030075,0.048872,0.043233,0.037594,0.050752,0.046992,0.052632,0.12218,0.13534,0.14098,0.12594,0.13722,0.17857,0.2218,0.21241,0.20113,0.21241,0.18797,0.20677,0.25188,0.2594,0.26128,0.26692,0.25564,0.25188,0.25564,0.26504,0.24248,0.22932,0.23684,0.24624,0.2312,0.23496,0.23308,0.21992,0.22368,0.22368,0.22368,0.22556,0.2218,0.21053,0.21053,0.20677,0.17857,0.18045,0.18421,0.18233,0.17105,0.16541,0.1485,0.14286,0.16353,0.17481,0.18421,0.17293,0.17481,0.16165,0.16729,0.16541,0.16729,0.18233,0.17669,0.19361,0.19549,0.19549,0.18797,0.20113,0.2218,0.22932,0.24248,0.24624,0.27068,0.27068,0.26128,0.26316,0.24624,0.26692,0.28759,0.28571,0.26504,0.24812,0.25188,0.23496,0.24624,0.24436,0.25,0.27444,0.28571,0.32707,0.3515,0.35902,0.38722,0.42481,0.44549,0.45865,0.48496,0.47932,0.48872,0.48684,0.51316,0.52256,0.50564,0.48308,0.43797,0.43421,0.40789,0.39098,0.36278,0.32143,0.21053,0.19737,0.16729,0.15226,0.1297,0.095865
0.011278,0.0093985,0.0056391,0.0056391,0.0037594,0.0037594,0,0.0018797,0.0018797,0.0018797,0.0018797,0.0018797,0.0056391,0,0,0,0.0018797,0,0.0018797,0.0037594,0.0037594,0.0018797,0.0037594,0.0056391,0,0.0018797,0,0,0,0,0.0037594,0.0037594,0.0037594,0.0018797,0.0037594,0.0093985,0.018797,0.020677,0.026316,0.030075,0.039474,0.030075,0.082707,0.093985,0.10526,0.11842,0.15789,0.15789,0.15226,0.16353,0.15038,0.13346,0.1391,0.1297,0.16541,0.15038,0.15602,0.14098,0.13534,0.12218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092105,0.092105,0.080827,0.071429,0.054511,0.06015,0.058271,0.052632,0.046992,0.050752,0.056391,0.1015,0.27632,0.31579,0.33647,0.34211,0.31955,0.29699,0.26128,0.25,0.22744,0.20113,0.18609,0.16541,0.1203,0.095865,0.10714,0.1203,0.1015,0.097744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065789,0.058271,0.065789,0.06203,0.06203,0.056391,0.056391,0.041353,0.041353,0.037594,0.033835,0.045113,0.056391,0.06015,0.06015,0.075188,0.06391,0.086466,0.18985,0.22744,0.26504,0.30451,0.28571,0.31015,0.31955,0.30827,0.29511,0.25188,0.23308,0.22368,0.18045,0.16729,0.14662,0.1203,0.099624,0.11654,0.073308,0.067669,0.075188,0.071429,0.067669,0.06015,0.06015,0.058271,0.043233,0.039474,0.039474,0.035714,0.018797,0.016917,0.022556,0.016917,0.0075188,0.0056391
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018797,0.0018797,0.0018797,0.0018797,0.0018797,0.0018797,0.0018797,0.0037594,0.0037594,0.0056391,0.0056391,0.0056391,0.0075188,0.0037594,0.0037594,0.0018797,0.0018797,0.0018797,0.0018797,0.0018797,0.0018797,0.0018797,0.0018797,0,0,0,0,0,0,0,0,0,0,0,0,0.0018797,0.0018797,0.0018797,0.0018797,0.0018797,0,0.0018797,0.0037594,0.0037594,0.0037594,0,0.0018797,0.0018797,0.0018797,0.0018797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.015038,0.015038,0.016917,0.016917,0.013158,0.013158,0.015038,0.015038,0.015038,0.016917,0.016917,0.018797,0.011278,0.015038,0.015038,0.015038,0.016917,0.015038,0.018797,0.016917,0.018797,0.020677,0.020677,0.020677,0.016917,0.024436,0.028195,0.022556,0.028195,0.026316,0.030075,0.030075,0.030075,0.035714,0.037594,0.031955,0.022556,0.022556,0.033835,0.041353,0.045113,0.043233,0.050752,0.058271,0.06203,0.06391,0.06203,0.06015,0.073308,0.075188,0.086466,0.10902,0.10902,0.10714,0.1297,0.13158,0.1391,0.14098,0.14286,0.1391,0.13722,0.15977,0.16165,0.17481,0.17857,0.17105,0.17105,0.18797,0.20113,0.19737,0.18609,0.14662,0.06391,0.065789,0.06015,0.056391,0.06015,0.054511,0.11842,0.12782,0.14474,0.14662,0.14286,0.13722,0.1391,0.15602,0.15226,0.1485,0.15602,0.13534,0.14098,0.15789,0.16353,0.16729,0.16353,0.14098,0.13158,0.14474,0.15977,0.15226,0.14098,0.13158,0.12218,0.13534,0.12406,0.12218,0.11842,0.10338,0.058271,0.06391,0.058271,0.06203,0.06203,0.052632,0.06015,0.054511,0.056391,0.058271,0.058271,0.06015,0.058271,0.058271,0.056391,0.052632,0.054511,0.046992,0.048872,0.048872,0.048872,0.050752,0.043233,0.039474,0.033835,0.033835,0.033835,0.030075,0.028195,0.024436,0.024436,0.028195,0.026316,0.028195,0.018797,0.016917
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018797,0.0018797,0.0037594,0.0018797,0.0018797,0.0018797,0,0,0.0075188,0.0037594,0.0075188,0.0037594,0.0037594,0.0018797,0,0.0018797,0.0075188,0.011278,0.013158,0.020677,0.022556,0.030075,0.028195,0.024436,0.020677,0.020677,0.018797,0.020677,0.022556,0.028195,0.024436,0.016917,0.024436,0.026316,0.028195,0.026316,0.022556,0.024436,0.037594,0.046992,0.050752,0.046992,0.048872,0.037594,0.028195,0.028195,0.035714,0.030075,0.028195,0.035714,0.031955,0.031955,0.030075,0.043233,0.046992,0.041353,0.046992,0.050752,0.052632,0.045113,0.031955,0.028195,0.024436,0.030075,0.028195,0.018797,0.015038,0.013158,0.011278,0.015038,0.016917,0.020677,0.011278,0.015038,0.011278,0.013158,0.015038,0.015038,0.011278,0.0056391,0.0056391,0.0056391,0.011278,0.011278,0.0037594,0.0037594,0.0056391,0.0056391,0.0056391,0.0056391,0.0056391,0.0056391,0,0,0,0,0,0
0.0037594,0.0037594,0.0037594,0.0018797,0.0056391,0.0056391,0.0037594,0.0018797,0.0018797,0,0,0,0,0,0,0,0,0.0037594,0.0018797,0.0018797,0.0018797,0.0018797,0.0018797,0.0056391,0.0093985,0.0018797,0.0018797,0.0075188,0.0056391,0.011278,0.015038,0.020677,0.018797,0.022556,0.016917,0.018797,0.037594,0.037594,0.043233,0.037594,0.041353,0.045113,0.046992,0.043233,0.048872,0.048872,0.048872,0.052632,0.054511,0.054511,0.054511,0.052632,0.06203,0.075188,0.082707,0.090226,0.10338,0.1203,0.13158,0.1485,0.17481,0.18233,0.19173,0.20489,0.20301,0.21241,0.23308,0.2312,0.22368,0.21241,0.20677,0.2218,0.14098,0.14662,0.14286,0.15226,0.15038,0.17293,0.1485,0.13722,0.15602,0.15789,0.16165,0.18045,0.18233,0.19361,0.21992,0.21429,0.21992,0.22556,0.22368,0.19737,0.19361,0.20301,0.20677,0.21805,0.19549,0.19925,0.18233,0.17669,0.17105,0.18421,0.16353,0.14662,0.17293,0.15414,0.13722,0.12218,0.069549,0.077068,0.088346,0.078947,0.082707,0.073308,0.088346,0.099624,0.10902,0.11654,0.12782,0.1297,0.11654,0.1109,0.12406,0.11654,0.10902,0.097744,0.10338,0.10338,0.088346,0.080827,0.078947,0.073308,0.056391,0.048872,0.043233,0.039474,0.037594,0.030075,0.022556,0.011278,0.013158,0.0056391,0.015038,0.0075188
0.0075188,0.0075188,0.0075188,0.0075188,0.0056391,0.0056391,0.0037594,0.0056391,0.0056391,0.0056391,0.0018797,0,0.0037594,0.0037594,0.0056391,0.0037594,0.0018797,0,0.0037594,0.0037594,0.0056391,0,0,0,0,0,0,0,0.0037594,0.0037594,0.0056391,0.015038,0.020677,0.018797,0.020677,0.018797,0.022556,0.030075,0.035714,0.06391,0.058271,0.071429,0.088346,0.11278,0.11654,0.12218,0.12218,0.1203,0.13534,0.13158,0.1391,0.16165,0.16729,0.15977,0.11466,0.11842,0.10526,0.12406,0.11466,0.11466,0.12406,0.10902,0.10338,0.10526,0.10338,0.10338,0.1015,0.099624,0.10714,0.10902,0.10338,0.092105,0.099624,0.086466,0.086466,0.082707,0.10526,0.097744,0.092105,0.11466,0.11842,0.11466,0.10714,0.097744,0.082707,0.099624,0.1015,0.082707,0.084586,0.078947,0.084586,0.084586,0.086466,0.092105,0.090226,0.084586,0.078947,0.078947,0.075188,0.080827,0.078947,0.077068,0.1203,0.11842,0.1391,0.13722,0.14662,0.15414,0.19173,0.18233,0.17669,0.18421,0.18045,0.16353,0.13534,0.13158,0.13346,0.14098,0.13722,0.14474,0.13722,0.12406,0.12594,0.13722,0.11842,0.1203,0.11466,0.10902,0.093985,0.082707,0.082707,0.080827,0.06203,0.06391,0.058271,0.054511,0.048872,0.037594,0.028195,0.028195,0.026316,0.013158,0.013158,0.0056391
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018797,0.0056391,0.0056391,0.0075188,0.0075188,0.0075188,0.011278,0.011278,0.0093985,0.0093985,0.011278,0.0093985,0.013158,0.011278,0.015038,0.015038,0.015038,0.013158,0.015038,0.013158,0.011278,0.0093985,0.0075188,0.0056391,0.0056391,0.0056391,0.0056391,0.0056391,0.0056391,0.0075188,0.0075188,0.0093985,0.013158,0.013158,0.013158,0.015038,0.015038,0.015038,0.013158,0.013158,0.011278,0.0075188,0.0093985,0.013158,0.011278,0.013158,0.011278,0.0093985,0.0093985,0.0093985,0.0093985,0.0075188,0.0075188,0.0037594,0.0075188,0.0056391,0.0056391,0.0056391,0.0037594,0.0037594,0.0037594,0.0037594,0.0037594,0.0037594,0.0037594,0.0056391,0.0056391,0.0056391,0.0056391,0.0056391,0.0056391,0.0056391,0.0056391,0.0056391,0.0037594,0.0037594,0.0037594,0.0037594,0.0037594,0.0037594,0.0037594,0.0018797,0,0,0.0018797,0.0018797,0.0018797,0.0018797,0,0,0,0,0,0,0
